date,url,title,abstract,filetype,site,terms
"",http://www.halliburton.com/public/landmark/contents/Brochures/web/dsd_brochure_stimulation_v4-ke.pdf,DecisionSpace Stimulation Software. - Oilfield Services ...,DecisionSpace® Stimulation Software. Max your fracs. Oil and gas companies deploy numerous technologies to optimize the performance of unconventional,nonhtml,halliburton.com,hydraulic+fracturing
"",http://www.halliburton.com/public/bc/contents/Brochures/H08927.pdf,BOOTS &amp; COOTS - Oilfield Services | Halliburton - Solving ...,"1 BOOTS &amp; COOTS The same legendary service, now with enhanced and expanded capabilities. You may know Boots &amp; Coots as the premier name in oil and gas well firefighting.",nonhtml,halliburton.com,hydraulic+fracturing
"",http://www.halliburton.com/public/solutions/contents/Shale/Presentations/D2_11_Pitcher.pdf,Why Integration Matters? - Oilfield Services | Halliburton ...,© 2012 HALLIBURTON. ALL RIGHTS RESERVED. 2 Cost . Efficiency . Production . Are you getting most from your service provider?,nonhtml,halliburton.com,hydraulic+fracturing
"",http://www.halliburton.com/public/news/source_files/Newsletters/KCNews/2008/print/Aug2008_ExpeditingCB_print.pdf,Page 1 of 8 - Oilfield Services | Halliburton - Solving ...,Energize your mind. www.<b>halliburton.com</b> August 2008 Overview Coalbed natural gas continues to play a vital role in supplying the nation’s energy needs with many ...,nonhtml,halliburton.com,hydraulic+fracturing
"",http://www.halliburton.com/public/cps/contents/Data_Sheets/web/H/H08670_ZoneGuard_SR_Packer.pdf,ZoneGuard SR Packer - Oilfield Services | Halliburton ...,COMPLEIO SOLIOS Halliburton’s ZoneGuard® SR (Short Radius) packer is designed for situations where tight radius well conditions are anticipated.,nonhtml,halliburton.com,hydraulic+fracturing
"",http://www.halliburton.com/public/bc/contents/Papers_and_Articles/2008_WorldOil_Simultaneous_Drilling.pdf,Well control and intervention - Oilfield Services ...,www.worldoil.com Gulf Publishing Company Well control and intervention Simultaneous drilling and snubbing speed completion and production Defining Technology for ...,nonhtml,halliburton.com,hydraulic+fracturing
"",http://www.halliburton.com/public/bc/contents/Papers_and_Articles/2009_EP_Versatile_HWO.pdf,GLOBAL EXPLORATION &amp; PRODUCTION NEWS † TECHNOLOGY UPDATES ...,A Hart Energy Publication www.EPmag.com May 2009 GLOBAL EXPLORATION &amp; PRODUCTION NEWS † TECHNOLOGY UPDATES † ANALYSIS Workovers/Well Interventions,nonhtml,halliburton.com,hydraulic+fracturing
"",http://www.halliburton.com/public/solutions/contents/Shale/Presentations/D2_5_Broome.pdf,Gaining Efficiencies In Horizontal Frac Completions,© 2012 HALLIBURTON. ALL RIGHTS RESERVED. 3 Shale Reservoirs Low permeability Production increased by <b>hydraulic</b> fracture stimulation Completion enhances,nonhtml,halliburton.com,hydraulic+fracturing
"",http://www.halliburton.com/public/cem/contents/Presentations/TECH/MM/iCem%20Service_Overview.pptx,iCemSM Service - Oilfield Services | Halliburton - Solving ...,Increasing the Probability of Wellbore Integrity. Sound technical decisions rely on: Field-proven technical solutions. Laboratory-driven empirical data,nonhtml,halliburton.com,hydraulic+fracturing
"",http://www.halliburton.com/public/common/Case_Histories/H08997.pdf,Magnum Hunter slashes wellbore completion time with cemented ...,Magnum Hunter Resources achieves groundbreaking results with first . cemented RapidFrac well completion. OVERVIEW. A CASE STUDY: RapidSuite™ sleeve technology ...,nonhtml,halliburton.com,hydraulic+fracturing
"",http://www.halliburton.com/public/solutions/contents/Shale/Brochures/10_B144_011_Haynesville_shale_bro_web.pdf,Haynesville Shale - Oilfield Services | Halliburton - Solving ...,Hostile downhole conditions present complex challenges Solving challenges.™ Haynesville Shale,nonhtml,halliburton.com,hydraulic+fracturing
"",http://www.halliburton.com/public/pe/contents/Data_Sheets/web/H/H07845.pdf,4D Reservoir Characterization (4DRC) Using Surface ...,"PIACLE Reservoir Monitoring Optimize Enhanced Oil Recovery and Carbon Capture and Sequestration (CCS) Operations Understanding fluid movement, or containment, at the ...",nonhtml,halliburton.com,hydraulic+fracturing
"",http://www.halliburton.com/public/pe/contents/Newsletters/Web/Pinnacle_NL_FALL%20final_2010.pdf,MiCRODEFORMATiON NEWSLETTER FALL 2010 MONiTORiNG—WhAT iS iT ...,“anchored” by GPS monu-ments and we developed a double differencing GPS technique to integrate with tiltmeter arrays to do just that. We also realized that it,nonhtml,halliburton.com,hydraulic+fracturing
"",http://www.halliburton.com/public/pe/contents/Case_Histories/web/A_through_R/H08432.pdf,"To Cement or Not to Cement, that is the Question","To Cement or Not to Cement, that is the Question THE BACKGROUND The ultra-low permeability Barnett Shale is a relatively new play (75% of the producing",nonhtml,halliburton.com,hydraulic+fracturing
"",http://www.halliburton.com/public/pe/contents/Papers_and_Articles/web/Q_through_Z/Solvent_freeconsolidationsystemcontrolsproppantflowback.pdf,Solvent-free consolidation system controls proppant flowback,"An aqueous-based consolidation sys-tem aids in maintaining production rates in fracture-stimulated wells. AUTHORS Philip Nguyenand Ron Dusterhoft,",nonhtml,halliburton.com,hydraulic+fracturing
"",http://www.halliburton.com/public/cps/contents/Books_and_Catalogs/web/SandControl/TOC.pdf,Table of Contents - Oilfield Services | Halliburton - Solving ...,Table of Contents i Table of Contents Preface ...,nonhtml,halliburton.com,hydraulic+fracturing
"",http://www.halliburton.com/public/cem/contents/Papers_and_Articles/web/I_through_O/Interventionless_Zonal_Isolation.pdf,www.<b>halliburton.com</b>,"Cementing Interventionless zonal isolation In cemented completions, maintain- lion Is optimized so that the cement sheath long-term zonal isolation is (Viti-",nonhtml,halliburton.com,hydraulic+fracturing
"",http://www.halliburton.com/public/pe/contents/Data_Sheets/web/H/H05667.pdf,H05667 Fracturing Fluid Systems - Oilfield Services ...,Fracturing Fluid Systems Broad Variety of Systems Enables Customizing the Treatment Fluid to Reservoir Requirements STIMULATION H A L 1 6 4 8 ...,nonhtml,halliburton.com,fracking
"",http://www.halliburton.com/public/pe/contents/Data_Sheets/web/H/H06640.pdf,H06640 Hydraulic Fracturing SDS - Oilfield Services ...,HalliburtonCompanywasfoundedononeofthemost profoundadvancementsinprotectingtheenvironmentfrom whichhydrocarbonsareproduced.ErleP.Halliburton’s,nonhtml,halliburton.com,fracking
"",http://www.halliburton.com/public/pe/contents/Books_and_Catalogs/web/CBM/H06263_Chap_08.pdf,8.1 Need for Fracturing Coals - Oilfield Services ...,June 2007 Hydraulic Fracturing of Coalseams 357 Chapter 8 Hydraulic Fracturing of Coalseams 8.1 Need for Fracturing Coals The coalbed methane (CBM) industry began ...,nonhtml,halliburton.com,fracking
"",http://www.halliburton.com/public/about_us/pubsdata/sd/CSR2010.pdf,INNOVATION INTEGRATION - Oilfield Services | Halliburton ...,INTEGRATION INNOVATION EXECUTION 2010 CORPORATE SUSTAINABILITY REPORT SuStainability iS in our Dna. HALLIBURTON,nonhtml,halliburton.com,fracking
"",http://www.halliburton.com/public/pe/contents/Data_Sheets/web/H/H03297.pdf,SurgiFrac Service SM - Oilfield Services | Halliburton ...,Stimulation SurgiFracSM Service A Quick and Cost-Effective Method to Help Boost Production From Openhole Horizontal Completions New SurgiFracSM service enables ...,nonhtml,halliburton.com,fracking
"",http://www.halliburton.com/public/bar/contents/Brochures/Web/H06156_Brochure.pdf,Baroid Southern Region - Oilfield Services | Halliburton ...,Baroid Southern Region The benchmark for drilling fluids excellence. Every resource is in place to meet new challenges. Baroid Southern Region,nonhtml,halliburton.com,fracking
"",http://www.halliburton.com/public/pe/contents/Chem_Compliance/web/H01930.pdf,BE-3™ Biocide - Oilfield Services | Halliburton - Solving ...,Stimulation BE-3™ Biocide B acteria degradation can quickly reduce the viscosity of high-viscosity gels stored in tanks during warm or hot weather.,nonhtml,halliburton.com,fracking
"",http://www.halliburton.com/public/solutions/contents/Shale/related_docs/H063771.pdf,U.S.ShaleGas - Oilfield Services | Halliburton - Solving ...,"1 ExecutiveSummary Currentincreasingdemandandlaggingsupplymeanhighpricesforbothoilandgas,making exploitationofNorthAmericanunconventionalgasplayssuddenlyfarmorelucrativefor",nonhtml,halliburton.com,fracking
"",http://www.halliburton.com/public/pe/contents/Papers_and_Articles/web/Q_through_Z/Shale%20Gas%20in%20Europe%20Drilling%20Contractor%20article.pdf,European <b>shale gas</b>: a long road ahead - Oilfield Services ...,"RRegional Focus: Europeegional Focus: Europe <b>S hale gas</b> has revolutionized the North American natural <b>gas</b> land-scape over the past few years. Across the pond, with ...",nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/solutions/contents/Shale/related_docs/H063771.pdf,U.S.<b>ShaleGas</b> - Oilfield Services | Halliburton - Solving ...,"<b>shale</b>,theformationsaremoredifficulttodrillandfracture ... depthsrangingfromaround8,000to10,000feet.Oil,<b>gas</b> andnaturalgasliquidsareproduced.",nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/pe/contents/Papers_and_Articles/web/Q_through_Z/shaleGasStimulation_0307.pdf,Special techniques tap <b>shale gas</b> - Oilfield Services ...,"www.eandp.info March 2007 | E&amp;P For maximum production, look at the life of a <b>shale-gas</b> play. AUTHORS Matt Blauchand Bill Grieser, Halliburton O perators producing ...",nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/solutions/contents/Shale/related_docs/0309%20Halliburton%20Eprint.pdf,Petrophysics Key In Stimulating <b>Shales</b> - Oilfield Services ...,"By Richard Rickman, Mike Mullen, Erik Petre, Bill Grieser and Donald Kundert DENVER–As the granddaddy of <b>shale gas</b> plays with more than 4 trillion",nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/solutions/contents/Shale/related_docs/Barnett.pdf,The Barnett <b>Shale</b> - Oilfield Services | Halliburton - Solving ...,"The Barnett <b>Shale</b> Barnett ShaleBarnett <b>Shale</b> 2 While <b>shale gas</b> work in the Barnett has set the standard for many <b>shale</b> challenges, we have subsequently learned that ...",nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/solutions/contents/Shale/related_docs/HalliburtonAdvantage.pdf,United States <b>Shale Gas</b> - Oilfield Services | Halliburton ...,"Halliburton has identified three major <b>shale gas</b> challenges—and grouped them, roughly, into three major categories. The first category involves acquiring good reservoir ...",nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/solutions/contents/Shale/related_docs/Canadian_Montney.pdf,The Halliburton Advantage,"But to meet these challenges, we’re already bringing our considerable technology, experience and <b>shale gas</b> track record to bear. When all is said and done, we hope to ...",nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/solutions/contents/Shale/related_docs/Mancos.pdf,The Mancos <b>Shale</b> - Oilfield Services | Halliburton - Solving ...,Org <b>Shale</b> VK 0 0.5 Kerogen Ogranic Propertie Core_TOC(N/A) 0 20 TOC 20 <b>Gas</b> Content Core_GC(N/A) 400 0 SH_GC 400 0 Sorbed <b>Gas</b> SH_FREEGC 400 0 Coal GC Free <b>Gas</b> SH_DESOGC,nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/solutions/contents/Shale/Presentations/D2_2_Costner.pdf,Apply <b>Shale</b> Mineralogy to Customize Your Drilling Fluids,"CHALLENGE: <b>Shale Gas</b> Plays, Lower 48 CHALLENGE RESULTS Drilling the Eagle Ford with a WBM Operator needed . <b>shale</b> stability, lubricity and reliable rheology",nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/common/trends.pdf,Trends In Unconventional <b>Gas</b> - Oilfield Services ...,Trends In Unconventional <b>Gas</b> • Advances in fracs and fluids improve tight-<b>gas</b> production • Custom technology makes <b>shale</b> resources profitable • Life-cycle ...,nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/solutions/contents/Shale/Brochures/10_B144_011_Haynesville_shale_bro_web.pdf,Haynesville <b>Shale</b> - Oilfield Services | Halliburton - Solving ...,Haynesville formation The Haynesville <b>shale</b> is akin to a modern day gold rush. The Haynesville is believed to be one of the largest domestic onshore natural <b>gas</b> ...,nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/solutions/contents/Shale/Presentations/D1_9_Westacott.pdf,<b>Shale</b> Workshop- Geotechnical Forum,"The Eagle Ford <b>Shale</b> contains a high carbonate <b>shale</b> percentage, upwards to ... Volume Original Oil / <b>Gas</b> in Place (OOIP/ OGIP) analysis and maps Seismic Seismic ...",nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/solutions/contents/Shale/Presentations/D2_4_Leotaud.pdf,Successfully Cementing the <b>Shale</b> Resource,independent surveys of oil and <b>gas</b> producers.  Halliburton also holds a leadership position in North America <b>shale</b> cementing technology . Halliburton holds a ...,nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/pe/contents/Papers_and_Articles/web/A_through_P/Eagle%20Ford%20-%20Approach%20Optimizes%20Completion%20Design.pdf,Approach Optimizes Completion Design - Oilfield Services ...,"In addition, the <b>shale</b> log model was used to calculate total organic content, kerogen content, free-<b>gas</b> volume and the rock brittleness factor, thereby grading",nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/pe/contents/Papers_and_Articles/web/Q_through_Z/UnconventionalGas_H05270.pdf,Advances In Unconventional <b>Gas</b> - Oilfield Services ...,"improved <b>shale gas</b> economics, driving the acceleration of activity in the Barnett, for example. “The light sand frac really kicked the Barnett off,” Foster said.“It was ...",nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/solutions/contents/Shale/related_docs/Marcellus.pdf,The Marcellus <b>Shale</b> - Oilfield Services | Halliburton ...,"vertically fractured <b>shale</b> formation was explored with a number of successful vertical <b>gas</b> wells, many of which have produced – slowly but surely – for decades.",nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/solutions/contents/Shale/Presentations/FINAL_Gordon%20Walton.pdf,<b>Shale</b> Well Construction &amp; Design - Oilfield Services ...,"A Novel Approach to <b>Shale-Gas</b> Evaluation Using a Cased-Hole Pulsed Neutron Tool. Presented at the SPWLA 51st Annual Logging Symposium held Perth, Australia, June 19-23",nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/pe/contents/Brochures/Web/H04564.pdf,Unconventional Reserves 11.3.05 9:00 AM Page 1,"but <b>shale gas</b> production will increase during the forecast period. According to the <b>Gas</b> Technology Institute, more than 37,000 U.S. wells produced <b>shale gas</b> in 2002 ...",nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/pe/contents/Papers_and_Articles/web/A_through_P/AOGR%20Article-%20Data%20Prove%20Safety%20of%20Frac.pdf,Data Confirm Safety Of Well Fracturing - Oilfield Services ...,"<b>shale</b>, materially added to the recoverable <b>gas</b> (and sometimes oil) reserves in North America, eliminating the need for natural <b>gas</b> imports? Does this improve our energy",nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/solutions/contents/Shale/Presentations/FINAL_Ron%20Shuman.pdf,Ron Shuman - Oilfield Services | Halliburton - Solving ...,"Sources: <b>Shale Gas</b> and the Outlook for U.S. Natural <b>Gas</b> Markets and Global <b>Gas</b> Resources, Richard Newell. June 2011",nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/solutions/contents/Shale/Presentations/D2_8_Bryant.pdf,Environmentally Focused Innovative Fracturing Fluids,"America's <b>shale gas</b> resources offers important economic, energy security, and environmental benefits. EPA is working with states and other key stakeholders to help ...",nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/solutions/contents/Shale/Presentations/D1_2_Williams.pdf,Why Do Source Rock Reservoirs Work - Oilfield Services ...,"Summary  Conventional, Tight <b>Gas</b> &amp; SRR’s are different PetSys  Perm is not the controlling factor in SRR production: the physics of <b>gas</b> flow changes",nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/solutions/contents/Shale/related_docs/HaliburtonFrac.pdf,Basin o r t Oil <b>Gas</b> November 2008 New Trends in Fracturing ...,New Trends in Fracturing Proposed Inactive Well Legislation outlook on Commodities the economy Basin Oil <b>Gas</b> Fo r t Wo r t h November 2008&amp; PRSRT STD,nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/pe/contents/Data_Sheets/web/H/H07078.pdf,<b>Shale</b> Formation Analysis for Fracturing Treatment Design ...,<b>Shale</b> Formation Analysis for Fracturing Treatment Design Optimization (ShaleLog ® Service) Standard Log and Core Analysis Inputs Can Be Used to Answer Critical ...,nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/solutions/contents/Shale/related_docs/Haynesville_Bossier.pdf,The Halliburton Advantage,"The Haynesville/Bossier <b>Shale</b> TEXASTEXAS Haynesville Bossier at a glance First Well Drilled: 2005 EnCana Oil &amp; <b>Gas</b> Location: Western Louisiana Depth: 10,500 to 13,500 feet",nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/solutions/contents/Shale/Presentations/D2_11_Pitcher.pdf,Why Integration Matters? - Oilfield Services | Halliburton ...,"<b>Shale</b> Global <b>Gas</b> . Why Halliburton? Founded: Employees . Research Centers . Operational Countries . 2012 FAST FACTS . 1919 . 60,000+ 80 . 14",nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/pe/contents/Product_Announcements/PermStim_Fracturing_Service.pdf,Product/Service Announcement,"for Magnum Hunter Resources in Eagle Ford <b>Shale</b> Formation More Details to Come at Joint ... The 24-hour initial production was 1,686 bbl of oil and 801 Mcf of <b>gas</b> on a 16/64-",nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/solutions/contents/Shale/related_docs/H06377.pdf,Halliburton <b>Shale</b> Solutions,"informationaboutwellconditions,formationpressures,<b>gas</b> andgeology ... Cumulative Production Six Barnett <b>Shale</b> W ells, Hood County , TX H A L 2 1 8 6 HAL18800",nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/bar/contents/Case_Histories/web/SHALEDRIL_B.pdf,Highly Inhibitive Water-based Mud System Results in Zero ...,"the challenging <b>shale gas</b> environments. Not only did the provision of these benefits result in increased drilling efficiencies, but they were also critical to ensure the",nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/bar/contents/Brochures/Web/H06156_Brochure.pdf,Baroid Southern Region - Oilfield Services | Halliburton ...,"Marcellus <b>Shale</b> SHALEDRIL-F Fayetteville <b>Shale</b> Temperature and acid <b>gas</b> tolerant: Provides <b>shale</b> stability, temperature stability and ROP comparable to OBM",nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/lp/contents/Posters/GEM_Poster.pdf,What is the GEM Tool? - Oilfield Services | Halliburton ...,for formation evaluation and characterization of <b>shale gas</b> reservoirs interpretation Workflow • Core XRD bulk mineralogy to define &amp; validate model,nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/cem/contents/Case_Histories/web/A_through_P/H09050_Barnett_Enhancer%20923%20Agent.pdf,Enhancer 923™ Agent Blended into Cement Slurry overcomes ...,An operator in the Barnett <b>Shale</b> asked Halliburton to help mitigate annular <b>gas</b> migration while enhancing wellbore stability for zonal isolation integrity throughout the ...,nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/landmark/contents/Books_and_Catalogs/H05715.pdf,Consulting and Project Management - Oilfield Services ...,sand and <b>shale gas</b> requires stimulation to make them flow. Coalbed methane reservoirs may to flow stabilization. The low viscosity of heavy oil requires some,nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/cps/contents/Case_Histories/web/H08296.pdf,Swellable Packer in Cement Helps Prevent <b>Gas</b> Migration,"Marcellus <b>Shale</b>. Swellable Packer in Cement Helps Prevent <b>Gas</b> Migration Location: Pennsylvania, USA Swellpacker® system eliminates the need for a remedial squeeze cement job.",nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/solutions/contents/Shale/related_docs/Harts_EPMarcellus.pdf,Technology + Experience: A Winning Combination,"the northeastern US if the vaunted Marcellus <b>Shale</b> lives up to its billings. ... content,kerogentyping,thermalmaturity,<b>gas</b> content,andanalysis,sorptionisotherms,miner-",nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/solutions/contents/Shale/Presentations/D1_7_LaCombe_b.pdf,"Technology Integration Optimizes Well Construction, Design ...",... Real Time Reservoir Characterization . BAT™ Sonic . BAT™ Sonic or LaserStrat ® <b>Shale</b> Log ... Frac Strategy Placement Effectiveness 70 day Oil Production 70 Day <b>Gas</b> Production,nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/pe/contents/Presentations/H09034.pdf,EXCO Technology Exchange - Oilfield Services | Halliburton ...,2 – atm 1) / cm sec ) Seals . Reservoirs . 3my 300my flow thru a 10m <b>shale</b> . nanodarcy nD. millidarcy mD . Perspective on <b>Shale Gas</b> Reservoirs,nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/bc/contents/Papers_and_Articles/2010_AMOG_HPHT_Challenges.pdf,Technology Handles HP/HT Challenges - Oilfield Services ...,"<b>gas</b> reserves identified in the Barnett, Mar-cellus and Haynesville <b>shales</b> and the mas-sive Bakken oil <b>shale</b> play have spurred high levels of exploration in environments",nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/pe/contents/Case_Histories/web/A_through_R/H07232.pdf,New AquaStim Water Frac Service with GasPerm 1000 ...,"damage and boost production from unconventional <b>gas</b> wells, including tight <b>gas</b>, <b>shale</b> and coalbed methane. ECONOMIC VALUE CREATED – e average initial",nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/bc/contents/Brochures/H08927.pdf,BOOTS &amp; COOTS - Oilfield Services | Halliburton - Solving ...,"horizontals intrinsic of tight <b>shale gas</b> reservoirs. We manufacture much of our own equipment, resulting in the right technology for our services, including:",nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/solutions/contents/Shale/Presentations/D2_7_May.pdf,Future of Halliburton Technology,Future of Halliburton Technology Michael May Sr ... Oil &amp; <b>Gas</b> (2 yr) ... Around <b>Shale</b>,nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/solutions/contents/Shale/Presentations/D2_10_Dale.pdf,GREEN CAN BE GREEN - Oilfield Services | Halliburton ...,"Typical <b>shale</b> frac – 5 million gallons (119,050 bbl) of water Typical <b>shale</b> flowback ... Induced <b>Gas</b> Flotation ♦♦ Aeration &amp; Sedimentation ♦♦ Precipitation Softening",nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/news/pubsdata/press_release/2011/Q3_2011_Earnings_Release.pdf,HALLIBURTON ANNOUNCES THIRD QUARTER EARNINGS OF $0.94 PER ...,first horizontal and deepest <b>shale gas</b> well. Halliburton was chosen by Apache because of Halliburton’s expertise and understanding of the specific complexities,nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/pe/contents/Presentations/XOM%20Germany%20trip.pdf,CleanSuite ™ Technologies - Oilfield Services | Halliburton ...,"Interest also in N. Sea, Canada and CBM (Europe and Australia) Europe •Offshore •North Sea •<b>Shale Gas</b>/Oil •Germany •Poland •Hungary",nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/cem/contents/Papers_and_Articles/web/P_through_Z/Zonal%20Isolation%20for%20the%20Future_Badalamenti_OilfieldTechnologyNov09.pdf,Zonal isolation - Oilfield Services | Halliburton - Solving ...,"challenging reservoirs such as heavy oil, <b>shale</b> and tight <b>gas</b>. As for offshore, 1947 was when the first truly offshore well was cemented in 100 ft of water, while today ...",nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/lp/contents/Data_Sheets/web/H/H05930.pdf,H05930 Feldspathic Shaly Sand Analysis - Oilfield Services ...,Example SASHA analysis showing (l-r) <b>shale</b>/sand volumetric analysis; hydrocarbon weight analysis with oil (red) and <b>gas</b> (pink) volumes and pay,nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/pe/contents/Data_Sheets/web/H/H05233.pdf,OptiKleen-WF™ Viscosity Reducing Agent - Oilfield Services ...,"OptiKleen-WF agent was used in fracture treatments on wells in the Barnett <b>Shale</b>. ... can help make your unconventional <b>gas</b> assets more profitable, contact your local ...",nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/pe/contents/Presentations/CleanWave_Service.pdf,CleanWave Water Treatment Service - Oilfield Services ...,"Preparing water for: • Fracturing fluids • Drilling muds  Water intensive operations, i.e., <b>shale gas</b>  Limited water supply  Limited disposal options",nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/bar/contents/BD_Mktg/Water_Based_Fluid_Descriptions.pdf,Baroid fluid Systems WATER-BASED 2 - Oilfield Services ...,<b>shale</b> inhibition Good Lubricity  Highly Inhibitive  High ROP &amp; similar to invert emulsion deepwater performance  <b>Gas</b> hydrate suppression,nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/sdbs/sdbs_contents/Brochures/Web/H03035.pdf,DRILL BITS &amp; SERVICES,"Coalbed Methane and <b>Shale Gas</b> In measuring <b>gas</b> content, it is important to get the core to the surface quickly to minimize <b>gas</b> escaping, allowing",nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/news/pubsdata/press_release/2011/Q2_EarningsRelease.pdf,HALLIBURTON ANNOUNCES SECOND QUARTER EARNINGS OF $0.81 PER ...,"services for <b>shale</b> natural <b>gas</b> exploration in Poland. Under this contract, Halliburton will provide directional drilling, mud logging, cementing, coiled tubing,",nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/bc/contents/Data_Sheets/H08262.pdf,Boots &amp; Coots Hydraulic Workover/Snubbing,This is especially valuable in long horizontals with multiple fracturing stages – conditions that are typical of tight <b>gas</b> and <b>shale gas</b> reservoirs – where the ...,nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/bar/contents/Brochures/Web/06-BR1-108_HPWBF.pdf,High Performance Water-Based - Oilfield Services ...,"<b>Shale</b> Stabilizer • Helps reduce dispersion and dehydration of reactive clay and <b>shale</b> ... pressures, acid <b>gas</b>, wet cement, high temperatures (up to 177oC) and densities (2097 ...",nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/pe/contents/Case_Histories/web/A_through_R/H08432.pdf,"To Cement or Not to Cement, that is the Question",The ultra-low permeability Barnett <b>Shale</b> is a relatively new play (75% of the producing ... to optimize <b>gas</b> production. Issues such as nearby water bearing intervals ...,nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/pe/contents/Product_Announcements/Halliburton%20Introduces%20Water%20Solutions%20Product%20Announcement.pdf,Product Announcement - Oilfield Services | Halliburton ...,Texas to serve operators in the Eagle Ford <b>shale</b> and the surrounding area during the 4 ... company serves the upstream oil and <b>gas</b> industry throughout the life cycle of the ...,nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/landmark/contents/FAQs/H07272-A4.pdf,FAQ ARIES International Modeler - Oilfield Services ...,"works equally well onshore (e.g. <b>Shale gas</b>), or oﬀshore (e.g. deepwater GOM) anywhere in the world. What is the difference between standard ARIES",nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/pe/contents/Chem_Compliance/web/H01323.pdf,SSO-21MW™ Foaming Surfactant - Oilfield Services ...,"improved water recovery in low permeability <b>gas</b> wells, such as <b>shale</b> or coal beds. Because it consists of a micellar foaming surfactant, SSO-21MW agent can be considered a",nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/pe/contents/Case_Histories/web/A_through_R/H08424.pdf,Refrac Reorientation - Oilfield Services | Halliburton ...,"THE SETTING • Barnett <b>Shale</b> • Naturally Fractured • Tight <b>Gas</b> • 7000' - 8000' • Ft. Worth Basin, North Texas T E X A S G U L F O F OM E X I C O",nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/cem/contents/Presentations/TECH/MM/WellLock%20Resin%20Sales%20Presentation.pptx,"Title, 24pt Arial Bold - Oilfield Services | Halliburton ...","... stages in horizontal wells, Halliburton introduced WellLock® resin to Marcellus <b>Shale</b> operators in late 2011. By providing a highly ductile (bendable) and <b>gas</b> ...",nonhtml,halliburton.com,shale+gas
